track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Born This Way,Lady Gaga,0.00396,0.579,261253,0.837,0,11,0.233,-4.463,1,0.167,123.879,0.445
Don't Stop,Glee Cast,0.038,0.473,232000,0.604,0,7,0.103,-4.034,1,0.0337,123.857,0.271
Me Too,Meghan Trainor,0.0962,0.934,181240,0.694,0.0000012,11,0.478,-5.849,0,0.101,123.829,0.835
Fuck Dat,DJ Nate,0.107,0.783,139760,0.485,0.00604,8,0.0755,-5.514,1,0.0592,123.824,0.242
Physical,Glee Cast Featuring Olivia Newton-John,0.0631,0.834,224773,0.633,0.00005,4,0.313,-11.442,0,0.0422,123.815,0.904
Wet The Bed,Chris Brown Featuring Ludacris,0.0166,0.58,266307,0.66,0,6,0.174,-7.405,0,0.0429,123.801,0.411
Welcome Home - Live at Graspop,King Diamond,0.000012,0.243,275987,0.918,0.0696,4,0.782,-10.826,0,0.0641,123.771,0.312
Refuse/Resist - Live,Sepultura,0.000337,0.272,241587,0.986,0.246,6,0.753,-6.843,0,0.117,123.745,0.0954
Accelerated Mutation,Lock Up,0.00000789,0.29,165707,0.996,0.000143,6,0.18,-5.375,1,0.179,123.732,0.0414
My One and Only Love,John Coltrane,0.987,0.456,297267,0.106,0.0207,9,0.121,-16.426,0,0.0376,123.716,0.193
You And  I / You And I,Glee Cast,0.498,0.378,246867,0.609,0,10,0.509,-6.07,1,0.0525,123.7,0.191
En Peligro de Extinción,La Adictiva Banda San José de Mesillas,0.219,0.709,234198,0.483,0.00000233,0,0.241,-3.734,1,0.0281,123.566,0.834
Show Yourself,Idina Menzel & Evan Rachel Wood,0.724,0.321,260907,0.429,0.000091,6,0.0606,-7.073,1,0.0302,123.421,0.174
The Way,Zack Hemsey,0.043,0.251,426267,0.446,0.933,5,0.0906,-11.942,0,0.049,123.415,0.114
For Stormboy,Rhiannon Bannenberg,0.992,0.197,96500,0.0473,0.861,8,0.0878,-29.125,0,0.0441,123.367,0.127
Metal Firecracker,Mary Lou Lord,0.293,0.628,213720,0.638,0.0000301,11,0.189,-8.033,1,0.0302,123.355,0.73
Mindul Gamma,FX Sleep Creator,0.988,0.171,216130,0.172,0.876,1,0.112,-18.841,1,0.0628,123.336,0.0207
Nervous Acid,Bobby Konders,0.00554,0.633,300853,0.789,0.808,1,0.107,-10.482,1,0.038,123.233,0.228
Bésame Mucho (Live),Scott Hamilton,0.872,0.597,513502,0.471,0.707,2,0.686,-8.24,0,0.038,123.177,0.575
Atmosphere - Redux Mix,Kaskade,0.00204,0.703,343120,0.642,0.118,10,0.0782,-8.515,0,0.0412,123.162,0.356
Pretty Boy Swag,Soulja Boy Tell'em,0.177,0.837,236093,0.42,0,8,0.356,-5.158,1,0.0629,123.157,0.143
Congratulations,Post Malone Featuring Quavo,0.215,0.63,220293,0.804,0,6,0.253,-4.183,1,0.0363,123.146,0.492
Focused,Wale Featuring Kid Cudi,0.275,0.735,212333,0.801,0,1,0.137,-5.067,1,0.0554,123.094,0.497
Jorja Interlude,Drake,0.762,0.735,107673,0.373,0.00202,11,0.288,-10.478,1,0.104,123.081,0.237
G.R.I.N.D. (Get Ready It's A New Day),Asher Roth,0.0214,0.673,218880,0.84,0.00259,0,0.321,-4.81,1,0.0535,123.077,0.398
Rumour Has It / Someone Like You,Glee Cast,0.275,0.64,207947,0.896,0,6,0.147,-3.221,0,0.0789,123.071,0.751
Promises,Calvin Harris & Sam Smith,0.0119,0.781,213309,0.768,0.00000491,11,0.325,-5.991,1,0.0394,123.07,0.486
Sugar,Robin Schulz Featuring Francesco Yates,0.0185,0.636,219043,0.815,0,5,0.163,-5.098,0,0.0581,123.063,0.636
Soapy,Naira Marley,0.159,0.9,174043,0.806,0.00971,1,0.0811,-4.816,1,0.246,123.038,0.671
Paradox Garage Part 1 (With Your Love),FaltyDL,0.0000152,0.615,284878,0.879,0.872,11,0.0773,-6.026,0,0.0469,123.025,0.637
It Ain't My Fault,Brothers Osborne,0.00166,0.735,216800,0.831,0.217,9,0.291,-5.898,1,0.0332,123.017,0.756
Bloody Mary,The Living End,0.000488,0.543,221693,0.839,0.0000714,2,0.118,-5.73,0,0.0423,123.016,0.541
Bulletproof,La Roux,0.000441,0.674,205733,0.882,0.0000647,3,0.068,-2.771,0,0.0477,123.016,0.682
Prayer In C,Lillywood & Robin Schulz,0.024,0.763,189413,0.875,0.00000541,9,0.599,-5.797,0,0.0262,123.013,0.8
Fetish,Selena Gomez Featuring Gucci Mane,0.0204,0.708,186113,0.618,0.00000681,2,0.062,-4.424,1,0.0592,123.013,0.265
Get It Together,Drake Featuring Jorja Smith & Black Coffee,0.0945,0.781,250337,0.721,0.391,5,0.104,-9.133,0,0.0514,123.011,0.849
Take It Easy - Sonny Fodera & Mat.Joe Remix - Episode 008 Most Rated track,Gershon Jackson,0.00104,0.912,217594,0.587,0.000888,10,0.159,-8.906,0,0.0579,123.011,0.289
Disconnect Myself,//Tense//,0.0000468,0.704,326632,0.844,0.442,5,0.266,-9.378,1,0.0308,123.011,0.656
Theme from Q,Objekt,0.00388,0.8,440253,0.795,0.713,10,0.105,-7.928,0,0.0733,123.01,0.599
Give Your Heart A Break,Demi Lovato,0.23,0.651,205347,0.695,0,6,0.144,-3.218,1,0.0487,123.008,0.569
Hell On The Heart,Eric Church,0.0832,0.637,164733,0.89,0.0000019,0,0.0892,-3.877,1,0.0312,123.002,0.928
Fall For You (feat. April) - Sandy Rivera's Classic Mix,Kings Of Tomorrow,0.00218,0.902,337165,0.324,0.0054,7,0.146,-7.289,0,0.0485,123.002,0.604
Feeling Punk - Asle Remix,Todd Terry,0.00126,0.739,345854,0.772,0.708,4,0.0751,-10.172,1,0.09,122.997,0.699
Feeling Punk - Asle Remix,Todd Terry,0.00126,0.739,345854,0.772,0.708,4,0.0751,-10.172,1,0.09,122.997,0.699
Feeling Punk - Asle Remix,Todd Terry,0.00126,0.739,345854,0.772,0.708,4,0.0751,-10.172,1,0.09,122.997,0.699
Feeling Punk - Asle Remix,Todd Terry,0.00126,0.739,345854,0.772,0.708,4,0.0751,-10.172,1,0.09,122.997,0.699
Feeling Punk - Asle Remix,Todd Terry,0.00126,0.739,345854,0.772,0.708,4,0.0751,-10.172,1,0.09,122.997,0.699
Feeling Punk - Asle Remix,Todd Terry,0.00126,0.739,345854,0.772,0.708,4,0.0751,-10.172,1,0.09,122.997,0.699
Broken,lovelytheband,0.00175,0.666,204878,0.728,0.00000426,7,0.0429,-5.808,1,0.0419,122.996,0.51
It's Alright - Yan Garen & Kristof Tigran Remix,Sterling Void,0.000721,0.924,333659,0.602,0.0346,7,0.031,-4.868,1,0.0588,122.996,0.544
Thriller / Heads Will Roll,Glee Cast,0.00846,0.633,216560,0.822,0,10,0.141,-5.011,0,0.0723,122.994,0.633
Where Do Broken Hearts Go,One Direction,0.0014,0.565,229040,0.862,0,4,0.105,-3.715,1,0.0326,122.994,0.647
Everywhere I Go,Pony Pony Run Run,0.0133,0.718,199409,0.861,0.00286,11,0.395,-5.466,0,0.04,122.993,0.856
Evil Laugh - Heretic Remix,Cabaret Nocturne,0.00156,0.687,393142,0.942,0.921,6,0.109,-6.62,0,0.0665,122.993,0.624
Expositions,The Sura Quintet,0.0515,0.816,343415,0.811,0.872,7,0.107,-11.183,1,0.0775,122.991,0.77
Just Came For The Music - Rave Mix,Billy Kenny,0.045,0.758,238537,0.975,0.854,2,0.341,-6.664,1,0.0666,122.991,0.211
Hideaway,Kiesza,0.0862,0.838,251987,0.72,0.00697,7,0.0772,-4.135,0,0.0483,122.99,0.204
Thinking Of You,George FitzGerald,0.0414,0.727,319804,0.832,0.804,0,0.0314,-6.308,0,0.0662,122.99,0.747
Million Billion Trillion Coin - Original Mix,Remute,0.00137,0.673,240100,0.837,0.903,9,0.12,-6.585,0,0.0638,122.99,0.792
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",0.0739,0.861,310907,0.651,0,9,0.211,-4.718,0,0.111,122.985,0.421
Make Me...,Britney Spears Featuring G-Eazy,0.146,0.701,230960,0.7,0,7,0.206,-6.672,0,0.0925,122.984,0.592
Fight Club,Lorne Balfe,0.498,0.558,125133,0.469,0.0472,0,0.0762,-13.878,0,0.0439,122.979,0.753
Fall,Swing Republic,0.148,0.783,198813,0.66,0,2,0.0739,-8.625,0,0.0465,122.979,0.475
Hold My Hand,Jess Glynne,0.00159,0.642,227344,0.823,0,0,0.0776,-5.717,1,0.0289,122.977,0.431
Scythe Returns at Dusk,Anthelion,0.106,0.324,141773,0.372,0.842,4,0.0791,-13.144,0,0.0377,122.976,0.133
Good Old Days,Macklemore Featuring Kesha,0.446,0.712,240507,0.51,0.0000246,8,0.112,-8.162,1,0.0633,122.964,0.268
Fireball,Pitbull Featuring John Ryan,0.0894,0.69,235012,0.937,0.000104,10,0.0532,-5.393,1,0.0642,122.951,0.794
Blackout,Breathe Carolina,0.00537,0.662,210200,0.819,0,6,0.0498,-4.609,1,0.124,122.951,0.801
Propuesta Indecente,Romeo Santos,0.499,0.757,235133,0.632,0,2,0.0723,-6.83,1,0.0549,122.936,0.742
Love Myself,Hailee Steinfeld,0.0026,0.617,218773,0.759,0,0,0.419,-6.785,0,0.0677,122.925,0.324
I Wanna Rock,Snoop Dogg,0.168,0.521,235987,0.849,0,5,0.289,-3.238,1,0.318,122.852,0.431
Tiimmy Turner,Desiigner,0.174,0.602,239853,0.725,0,6,0.0786,-3.054,1,0.0393,122.803,0.304
Roll The Bones - Audiotree Live Version,Shakey Graves,0.651,0.597,291596,0.549,0.0000147,1,0.0991,-10.253,1,0.0586,122.801,0.204
I Didn't Know,Sugluk,0.215,0.58,228800,0.649,0.0253,7,0.172,-7.245,1,0.0339,122.795,0.878
Children of the Stars - Live,Angus Black,0.019,0.223,389059,0.952,0.721,4,0.682,-3.916,0,0.061,122.719,0.452
Listen,Glee Cast,0.174,0.517,219253,0.644,0,11,0.111,-5.366,1,0.0491,122.694,0.195
Wasted Times,The Weeknd,0.61,0.56,220293,0.678,0.0000142,10,0.111,-6.167,0,0.0581,122.585,0.29
Caution (feat. Khadafi Dub),Liquid Stranger,0.00119,0.754,256195,0.822,0,7,0.399,-3.782,1,0.0479,122.584,0.382
Little Red Corvette,Prince,0.258,0.738,303613,0.665,0.000149,1,0.157,-14.28,1,0.102,122.548,0.647
Lay It All On Me,Rudimental Featuring Ed Sheeran,0.141,0.669,242440,0.747,0,6,0.185,-7.108,1,0.0428,122.531,0.483
Livin' On A Prayer,Bon Jovi,0.0778,0.532,249293,0.887,0.000214,0,0.294,-3.757,1,0.0335,122.511,0.795
The Unanswered Question,Charles Ives,0.293,0.169,341893,0.00183,0.836,0,0.117,-39.286,1,0.0475,122.417,0.04
I'll Find My Way Back To You,The Cats,0.0206,0.672,220147,0.594,0.0000064,9,0.191,-7.348,1,0.0312,122.374,0.817
Blowin Smoke,George Brigman,0.00164,0.324,156258,0.571,0,9,0.287,-9.236,1,0.0405,122.297,0.452
I Really Like You,Carly Rae Jepsen,0.00543,0.622,204773,0.808,0.0000563,5,0.215,-4.701,1,0.0418,122.121,0.599
Shipwrecked At Doom Bar,Doomshine,0.00366,0.267,371507,0.625,0.0000587,9,0.1,-6.992,1,0.0375,122.11,0.238
We're Hitting Everything (Ambient),The American Dollar,0.866,0.272,191515,0.28,0.954,4,0.0979,-21.605,0,0.0403,122.104,0.0275
Funk Step Closer!,Sparkly Night,0.048,0.677,228811,0.966,0.102,9,0.111,-5.246,1,0.329,122.079,0.838
Mona Lisa,Lil Wayne Featuring Kendrick Lamar,0.371,0.855,324189,0.694,0,2,0.109,-4.393,1,0.169,122.078,0.49
Vulturous,Cattle Decapitation,0.00000564,0.291,299432,0.979,0.792,5,0.268,-3.877,1,0.153,122.071,0.15
Fugitive Air,of Montreal,0.00078,0.418,253413,0.896,0.0664,0,0.243,-4.127,1,0.0315,122.066,0.679
Paradise,Bazzi,0.0828,0.844,169038,0.644,0,11,0.113,-6.273,0,0.0479,122.061,0.591
Fresh Eyes,Andy Grammer,0.548,0.828,198001,0.56,0.0000366,0,0.15,-6.685,1,0.0327,122.054,0.872
Break Your Heart,Taio Cruz Featuring Ludacris,0.00155,0.666,186267,0.899,0,8,0.0677,-4.676,1,0.028,122.05,0.629
Music Cultured,Mark Farina,0.0000684,0.81,488333,0.693,0.843,1,0.0546,-8.74,1,0.0582,122.045,0.574
Cash Me Outside (#CashMeOutside),DJ Suede The Remix God,0.0471,0.981,129384,0.417,0.359,11,0.103,-10.732,0,0.134,122.044,0.262
Guys My Age,Hey Violet,0.106,0.69,213695,0.663,0,8,0.0659,-5.248,0,0.0352,122.041,0.285
Drive By,Train,0.00107,0.765,195973,0.837,0.0000106,1,0.0801,-3.113,0,0.032,122.028,0.721
You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,0.00853,0.78,213907,0.739,0,7,0.045,-5.355,1,0.0656,122.026,0.704
Metal Glo,Roza Terenzi,0.00492,0.802,380202,0.879,0.91,10,0.126,-11.434,0,0.0411,122.026,0.442
The Pall,Pijn,0.0000738,0.389,532273,0.721,0.819,10,0.112,-9.348,0,0.0819,122.023,0.173
B.E.D.,Jacquees,0.00368,0.739,236147,0.536,0,1,0.0968,-6.501,1,0.0587,122.022,0.193
Playing Dead,"Chunk! No, Captain Chunk!",0.000432,0.512,209827,0.982,0.00024,10,0.294,-4.203,1,0.151,122.022,0.372
Why Wait,Rascal Flatts,0.122,0.612,224840,0.765,0,2,0.103,-4.915,1,0.0404,122.021,0.553
Telephone,Glee Cast,0.00363,0.729,222960,0.805,0.00000308,5,0.11,-5.183,0,0.0329,122.021,0.749
Cosmo Funk,Snail's House,0.0044,0.676,288341,0.834,0.0906,4,0.0573,-5.357,0,0.0526,122.02,0.625
Raise Your Glass,P!nk,0.0048,0.7,202960,0.709,0,7,0.0289,-5.006,1,0.0839,122.019,0.625
The Penniless Optimist,The Electric Swing Circus,0.0741,0.759,164383,0.701,0.00785,2,0.118,-8.836,0,0.0421,122.017,0.465
Counting Stars,OneRepublic,0.0654,0.664,257840,0.705,0,1,0.115,-4.972,0,0.0382,122.017,0.477
Juliet & Romeo,Martin Solveig,0.0416,0.712,204514,0.664,0.000104,11,0.0668,-8.026,1,0.0345,122.014,0.781
"Honey, I'm Good.",Andy Grammer,0.0324,0.752,199263,0.775,0,9,0.351,-7.289,1,0.0546,122.014,0.595
Telephone,Lady Gaga Featuring Beyonce,0.00521,0.824,220640,0.836,0.000817,3,0.112,-5.903,1,0.0404,122.014,0.716
Stay High,Brittany Howard,0.132,0.598,191396,0.853,0.00298,9,0.132,-5.373,1,0.0546,122.012,0.315
All Me,Drake Featuring 2 Chainz & Big Sean,0.0705,0.67,270867,0.515,0,1,0.25,-6.977,1,0.397,122.006,0.422
Neo-Tokyo - Dance With The Dead Remix,Scandroid,0.0000164,0.467,352105,0.954,0.908,0,0.0856,-4.137,0,0.0414,122.004,0.061
How Deep Is Your Love,Calvin Harris & Disciples,0.0389,0.738,212640,0.868,0.00171,11,0.388,-4.373,0,0.0731,122.003,0.336
Good Vibrations,Glee Cast,0.00223,0.753,253333,0.975,0.001,7,0.0229,-4.621,1,0.104,122.001,0.585
(It) Feels So Good,Steven Tyler,0.0631,0.738,211293,0.952,0,6,0.216,-3.386,0,0.0515,122,0.899
Fade Away,Dayne S,0.00738,0.788,379074,0.592,0.277,6,0.109,-9.654,0,0.0466,121.999,0.663
Fade Away,Dayne S,0.00738,0.788,379074,0.592,0.277,6,0.109,-9.654,0,0.0466,121.999,0.663
Fade Away,Dayne S,0.00738,0.788,379074,0.592,0.277,6,0.109,-9.654,0,0.0466,121.999,0.663
What The Funk,Oliver Heldens,0.00387,0.803,177458,0.734,0,6,0.34,-4.991,1,0.0505,121.999,0.708
House Party,Aaron Smith,0.0294,0.76,393413,0.772,0.0124,1,0.361,-4.872,1,0.0935,121.996,0.674
Rebirth - Xy-Me Remix,Cabaret Nocturne,0.00123,0.789,436302,0.649,0.866,10,0.351,-11.153,0,0.0739,121.994,0.345
Kobrasmile,Barrio Jazz Gang,0.378,0.862,243592,0.676,0.561,0,0.112,-9.899,1,0.0439,121.993,0.909
Love and Hate (Remastered),Jackie McLean,0.911,0.558,505560,0.125,0.32,10,0.104,-12.647,1,0.0501,121.988,0.14
Word Crimes,"""Weird Al"" Yankovic",0.0118,0.897,223120,0.43,0,7,0.0473,-12.759,1,0.0551,121.987,0.964
Stomach It,Crywolf,0.375,0.599,346661,0.313,0.000068,11,0.417,-10.531,1,0.0386,121.986,0.0692
Latch,Disclosure Featuring Sam Smith,0.0178,0.729,255867,0.735,0.000193,1,0.089,-5.455,1,0.0919,121.986,0.544
This Girl,Kungs vs Cookin' On 3 Burners,0.0927,0.792,195547,0.717,0.0000359,0,0.226,-4.759,0,0.0393,121.985,0.466
Atonal Jazz,Vitor Munhoz,0.00147,0.793,428858,0.621,0.912,11,0.0936,-9.95,0,0.0856,121.985,0.307
Atonal Jazz,Vitor Munhoz,0.00147,0.793,428858,0.621,0.912,11,0.0936,-9.95,0,0.0856,121.985,0.307
Atonal Jazz,Vitor Munhoz,0.00147,0.793,428858,0.621,0.912,11,0.0936,-9.95,0,0.0856,121.985,0.307
Dominate Me,Fight The Fury,0.0000326,0.589,226320,0.976,0.189,7,0.248,-3.024,1,0.0726,121.982,0.356
There's Nothing Holdin' Me Back,Shawn Mendes,0.258,0.859,200029,0.773,0,11,0.0775,-5.008,0,0.0551,121.979,0.968
Stranger Things,Joyner Lucas & Chris Brown,0.443,0.867,219733,0.663,0,10,0.117,-5.838,0,0.178,121.978,0.481
Kelly Price,Migos Featuring Travis Scott,0.53,0.745,363934,0.685,0,4,0.176,-5.7,0,0.0313,121.977,0.437
Dirt,Florida Georgia Line,0.0638,0.547,230587,0.878,0.00000708,2,0.106,-4.224,1,0.0451,121.973,0.592
Little Bit Of You,Chase Bryant,0.0639,0.612,186240,0.865,0,1,0.0801,-4.277,1,0.0424,121.972,0.643
Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,0.22,0.805,242983,0.33,0,1,0.105,-8.712,0,0.1,121.97,0.211
Autumn Breeze,Paul Bley,0.983,0.437,189813,0.331,0.794,9,0.153,-12.41,0,0.0458,121.959,0.48
Body,Loud Luxury Featuring Brando,0.0476,0.752,163216,0.764,0.0000944,1,0.0543,-4.399,1,0.038,121.958,0.582
Don't Wanna Go Home,Jason Derulo,0.02,0.671,206080,0.808,0,2,0.134,-4.861,0,0.0652,121.956,0.637
New Romantics,Taylor Swift,0.00463,0.633,230467,0.889,0.000458,5,0.0658,-5.87,1,0.0715,121.956,0.584
Whip,2 Chainz Featuring Travis Scott,0.12,0.793,226600,0.399,0,7,0.124,-7.428,1,0.0951,121.949,0.0379
Baby Swing - Radio Edit,Phos Toni,0.115,0.834,190143,0.731,0.000268,11,0.368,-4.439,0,0.266,121.93,0.828
Locked Away,R. City Featuring Adam Levine,0.328,0.508,227280,0.677,0,1,0.0491,-5.696,1,0.0656,121.928,0.575
Song3,Abhi The Nomad,0.195,0.959,176066,0.458,0,9,0.0617,-10.388,1,0.289,121.928,0.743
All Mine,Kanye West,0.123,0.925,145507,0.31,0,11,0.0931,-6.531,0,0.291,121.927,0.291
i,Kendrick Lamar,0.0208,0.755,231933,0.884,0.00000297,10,0.248,-5.296,0,0.0638,121.927,0.897
No Tears Left To Cry,Ariana Grande,0.467,0.652,233417,0.791,0.00000145,0,0.967,-4.623,1,0.0655,121.922,0.383
2 Phones,Kevin Gates,0.157,0.895,240000,0.681,0,7,0.189,-5.267,0,0.358,121.918,0.554
Blame It On Me,Post Malone,0.145,0.652,261800,0.591,0.00000565,11,0.164,-7.274,0,0.0418,121.873,0.274
Equinox (Ambient),The American Dollar,0.826,0.23,334173,0.269,0.944,0,0.0972,-13.772,1,0.038,121.855,0.0367
Why Don't We Just Dance,Josh Turner,0.42,0.677,192800,0.776,0.000689,5,0.0954,-5.933,1,0.0386,121.834,0.642
Entropía,Metal Command,0.0000716,0.421,265119,0.919,0.487,1,0.0327,-3.261,1,0.0854,121.795,0.394
Runaways,The Killers,0.00114,0.414,243787,0.837,0.00693,1,0.0855,-4.043,1,0.0407,121.749,0.199
Gangsta,Kehlani,0.111,0.439,177029,0.447,0,10,0.303,-8.318,0,0.0436,121.48,0.11
It's Just (House of Dupree),Leon Vynehall,0.0212,0.77,525467,0.711,0.0052,1,0.133,-9.19,1,0.308,121.444,0.394
Necromania,Electric Wizard,0.0000251,0.37,374397,0.812,0.775,4,0.0827,-6.952,0,0.0494,121.425,0.399
Post Party Depression,Days N Daze,0.655,0.516,233038,0.468,0.000016,4,0.193,-11.947,0,0.0874,121.337,0.614
Long Daddy Green,Thad Jones,0.814,0.463,218133,0.338,0.00000425,5,0.12,-10.097,0,0.0529,121.321,0.48
Mule Skinner Blues (Blue Yodel #8),Bill Monroe & His Blue Grass Boys,0.702,0.511,161627,0.469,0.073,7,0.208,-9.713,1,0.0332,121.307,0.584
Sex Ain't Better Than Love,Trey Songz,0.152,0.505,263933,0.794,0,0,0.186,-3.682,0,0.0604,121.303,0.422
Get Home,Sarah Slean,0.55,0.515,221240,0.312,0,0,0.236,-9.343,1,0.0306,121.298,0.186
When Doomdays Has Come,Procession,0.000228,0.281,218759,0.962,0.0000599,8,0.0648,-5.752,1,0.0832,121.272,0.485
My Corpse Shall Rise,Autopsy,0.000187,0.189,258067,0.982,0.0123,7,0.325,-4.973,1,0.121,121.263,0.0551
A Lie,French Montana Featuring The Weeknd & Max B,0.0235,0.516,226790,0.792,0,1,0.404,-5.38,0,0.216,121.189,0.524
Balafia,Cantoma,0.0478,0.869,202000,0.429,0.772,6,0.112,-14.694,0,0.105,121.176,0.516
"Out Of Sight, Out Of Mind",Napalm Death,0.000002,0.173,180467,0.969,0.415,7,0.163,-4.111,1,0.112,121.159,0.0387
New Level,A$AP Ferg Featuring Future,0.0566,0.526,267212,0.655,0,1,0.116,-4.208,0,0.326,121.127,0.156
Story Of My Life,One Direction,0.225,0.6,245493,0.663,0,3,0.119,-5.802,1,0.0477,121.07,0.286
Mine,Taylor Swift,0.00265,0.624,230707,0.757,0.00000187,7,0.189,-2.94,1,0.0296,121.07,0.658
Borderless,Vantage,0.00281,0.761,306446,0.694,0.0404,4,0.0864,-7.563,0,0.254,121.067,0.623
Home,Phillip Phillips,0.0256,0.606,210173,0.826,0.0000156,0,0.117,-6.04,1,0.0307,121.04,0.322
Mi Último Deseo,Banda Los Recoditos,0.62,0.844,163560,0.639,0,11,0.46,-4.461,0,0.0437,121.033,0.974
Bad Liar,Selena Gomez,0.189,0.965,214648,0.414,0,1,0.0767,-6.408,1,0.0713,121.032,0.728
Really Don't Care,Demi Lovato Featuring Cher Lloyd,0.123,0.706,201600,0.728,0,7,0.185,-3.602,1,0.0852,121.017,0.851
Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,0.0496,0.96,223093,0.547,0,6,0.216,-6.992,0,0.0786,121.01,0.186
Grow - Kidnap Extended Dub,Kidnap,0.0198,0.684,294558,0.737,0.695,0,0.185,-8.551,1,0.0335,121.009,0.246
Mirrors,Fit For An Autopsy,0.000411,0.249,262905,0.925,0,7,0.0626,-4.585,0,0.0741,121.009,0.0722
Blues Don't Care,Buddy Guy,0.0882,0.371,207000,0.941,0.0373,4,0.0658,-2.711,1,0.0779,121.006,0.767
Easy,Rascal Flatts Featuring Natasha Bedingfield,0.128,0.343,218480,0.594,0,2,0.128,-4.876,1,0.0344,120.998,0.425
All The Pretty Girls,Kenny Chesney,0.00916,0.612,212893,0.848,0,6,0.366,-3.736,1,0.0368,120.996,0.719
Humans Are Such Easy Prey,Perturbator,0.0002,0.448,262720,0.893,0.893,1,0.0706,-2.568,1,0.0367,120.988,0.033
Up Tempo,Tekno,0.154,0.881,234055,0.774,0.00381,11,0.059,-1.71,0,0.053,120.986,0.776
Rather Be,Clean Bandit Featuring Jess Glynne,0.162,0.799,227833,0.586,0.00000203,11,0.193,-6.735,1,0.0377,120.97,0.549
Still Got Time,Zayn Featuring PARTYNEXTDOOR,0.131,0.748,188491,0.627,0,7,0.0852,-6.029,1,0.0644,120.963,0.524
That's How Country Boys Roll,Billy Currington,0.054,0.677,224267,0.919,0.00000148,2,0.113,-3.009,1,0.0344,120.961,0.902
Tempo,Chris Brown,0.192,0.769,218744,0.482,0,10,0.0903,-7.205,1,0.0502,120.959,0.487
Battle of the Flesh (Metal Missionaries Remaster),Bloodgood,0.000618,0.397,162827,0.953,0.0216,4,0.163,-10.014,0,0.069,120.957,0.312
Sol,Oak Pantheon,0.516,0.592,240000,0.29,0.77,5,0.0777,-18.642,0,0.038,120.944,0.124
Against All Odds (Radio),Stefanie Bennett,0.301,0.609,184505,0.757,0.0000116,1,0.151,-7.171,1,0.0413,120.929,0.346
"Song Of Mor'du - From ""Brave""/Soundtrack",Patrick Doyle,0.338,0.547,137853,0.741,0,7,0.0602,-8.787,1,0.125,120.875,0.495
Imitation Of The Blues,Larry Sparks,0.802,0.605,179480,0.252,0.0455,0,0.0691,-12.482,1,0.0371,120.859,0.413
Smoke & Retribution (feat. Vince Staples & Kučka),Flume,0.192,0.747,241224,0.553,0,8,0.0987,-7.121,1,0.372,120.853,0.443
Raspberry Beret,Prince And The Revolution,0.21,0.761,215173,0.67,0.000426,2,0.0685,-12.759,1,0.0438,120.752,0.91
Brethren of the Pentagram,Lock Up,0.00000774,0.343,95547,0.978,0.00000286,6,0.374,-5.064,1,0.164,120.629,0.0832
Can You Feel My Heart,Varien,0.00689,0.258,232201,0.747,0.0000012,4,0.37,-4.857,0,0.0417,120.619,0.321
Heavy Metal Drummer,Wilco,0.0257,0.661,188840,0.66,0.00977,7,0.256,-9.061,1,0.0373,120.617,0.814
Instrumental Music for Dogs,Sleepy Dogs,0.99,0.333,46133,0.0783,0.913,9,0.112,-17.705,1,0.0405,120.592,0.0676
Jesus Will Reign,Darrell Mansfield,0.00000766,0.434,271960,0.944,0.0342,2,0.18,-3.688,0,0.046,120.492,0.55
Sudovian Dance,Marcin Wasilewski Trio,0.882,0.448,388373,0.157,0.672,5,0.11,-17.145,0,0.0343,120.491,0.223
Here,Alessia Cara,0.0785,0.376,199453,0.821,0,0,0.0823,-3.974,1,0.104,120.462,0.331
Blue World,John Coltrane,0.732,0.477,368253,0.733,0.0756,8,0.153,-8.301,1,0.0682,120.42,0.385
Norman,Steven Price,0.0584,0.293,170845,0.47,0.877,10,0.143,-16.454,1,0.0512,120.341,0.0757
Metal Wolves,Imperador Belial,0.00000133,0.405,161027,0.977,0.483,5,0.256,-3.968,0,0.0737,120.294,0.295
Youngblood,5 Seconds Of Summer,0.0169,0.596,203418,0.854,0,7,0.124,-5.114,0,0.463,120.274,0.152
Scene Of The Crime - Remastered Studio,The Stooges,0.00000119,0.32,171510,0.925,0.927,9,0.318,-4.417,0,0.124,120.263,0.6
Metal Health (Bang Your Head),The Neptune Power Federation,0.0171,0.557,309076,0.726,0.00115,2,0.12,-5.387,1,0.0499,120.261,0.404
Gift of Death,iwrestledabearonce,0.0000315,0.328,171854,0.981,0.426,1,0.345,-3.519,1,0.158,120.257,0.429
Dead Eyes,Stutterfly,0.000065,0.352,211350,0.958,0.0000193,0,0.282,-2.945,0,0.14,120.234,0.287
Mainline Florida - Live,Joe Bonamassa,0.0151,0.489,421219,0.889,0.247,9,0.866,-6.916,1,0.0382,120.183,0.703
Caravan,McCoy Tyner,0.797,0.605,212333,0.469,0.0296,1,0.18,-13.366,1,0.0556,120.174,0.751
Come Get It Bae,Pharrell Williams,0.266,0.934,201933,0.798,0.0000454,0,0.0962,-5.665,1,0.0849,120.162,0.895
