track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
My Pickup Song,John Belthoff,0.00157,0.683,243910,0.716,0,9,0.319,-6.61,1,0.0305,112.024,0.821
Groundhog,Scott Krokoff,0.398,0.514,238722,0.706,0.0496,4,0.117,-7.8,0,0.0328,83.964,0.225
Addiction,Andrew W. Boss,0.00676,0.609,202664,0.937,0,5,0.213,-4.274,1,0.0709,75,0.475
Slow Ride,Foghat,0.00608,0.449,494533,0.642,0.00707,2,0.175,-10.527,1,0.0487,113.638,0.586
Reflections,Irvine,0.244,0.621,222128,0.474,0.00948,0,0.166,-12.238,1,0.041,94.036,0.306
Manimals,Tarun,0.00112,0.582,219875,0.542,0,1,0.546,-13.014,0,0.0349,109.993,0.426
East Coast,Alex McArtor,0.42,0.609,180821,0.577,0.00000104,0,0.107,-8.397,1,0.0269,115.878,0.295
Have You Ever Seen The Rain?,Creedence Clearwater Revival,0.0664,0.741,160133,0.697,0.0000228,0,0.133,-7.028,1,0.0277,116.109,0.774
I Want Your Love,Dez Money,0.00761,0.543,243382,0.818,0.0115,5,0.0961,-6.452,0,0.0464,124.979,0.334
My Foolish Heart,Abby K,0.812,0.579,238507,0.505,0,0,0.0754,-7.745,1,0.0417,134.871,0.266
Rock And Roll All Nite,KISS,0.0458,0.581,168160,0.831,0,1,0.0782,-8.045,1,0.107,144.684,0.885
Glamour Queen,KAATO,0.0000954,0.4,288097,0.941,0.0000224,1,0.296,-5.96,1,0.105,135.021,0.339
Screw U,Ryan Wright,0.0054,0.71,192372,0.544,0.0266,8,0.0965,-8.858,1,0.0389,143.987,0.316
Bottle This Love,Pacific,0.0476,0.5,169621,0.835,0,0,0.0727,-2.64,0,0.0422,97.881,0.361
My Religion,Wilderlife,0.000465,0.435,179187,0.726,0.00832,2,0.174,-6.255,1,0.0361,148.016,0.389
Solitario Rock and Roll,Té de Brujas,0.175,0.694,296312,0.739,0.00000393,2,0.141,-4.082,1,0.0378,111.943,0.408
Lifeline,Homestead,0.0497,0.651,255000,0.627,0.0000297,2,0.0989,-5.758,0,0.106,64.96,0.52
Stereo,Hey Guy,0.000242,0.516,219400,0.72,0.00000332,6,0.12,-4.738,0,0.0356,100.584,0.366
Back to You,Brothers Page,0.142,0.637,178162,0.684,0,9,0.231,-8.201,1,0.087,98.013,0.596
Mississippi Queen,Mountain,0.125,0.58,149676,0.596,0,0,0.0297,-10.528,0,0.0751,140.273,0.715
Metal Health (Bang Your Head),Quiet Riot,0.000726,0.592,319320,0.909,0.000398,7,0.085,-6.288,1,0.055,123.086,0.517
18 And Life,Skid Row,0.000419,0.456,229467,0.79,0.000135,1,0.105,-5.598,0,0.0292,90.4,0.355
Almost Love,Ashlie Amber,0.135,0.413,203150,0.613,0,11,0.286,-6.287,1,0.0297,171.837,0.408
Tonight I'm Gonna Rock You Tonight,Spinal Tap,0.00264,0.398,156267,0.859,0.0000646,9,0.0305,-10.572,1,0.0499,92.132,0.72
YYZ,Rush,0.00103,0.516,266067,0.91,0.813,7,0.057,-8.865,1,0.0608,140.858,0.367
Where Are You Now,Tiny Fighter,0.000893,0.49,162273,0.878,0.00000383,7,0.0947,-5.833,1,0.0393,132.022,0.414
Lemonade,The Old Americana Band,0.0241,0.7,261579,0.611,0,2,0.505,-8.396,1,0.0317,113.927,0.727
Talk Dirty To Me,Poison,0.0211,0.507,223960,0.804,0.00248,11,0.381,-13.267,1,0.044,157.996,0.708
Royal Pigs,Broken Baby,0.0000443,0.455,201056,0.898,0.139,1,0.135,-5.796,1,0.0482,180.11,0.709
You've Got Another Thing Coming,Judas Priest,0.00426,0.516,309293,0.805,0.00000658,6,0.108,-7.629,0,0.0474,138.206,0.516
Do Me Right,Hollis Brown,0.00028,0.689,278213,0.679,0.0000338,5,0.0986,-6.735,1,0.0315,136.988,0.43
Strange Direction,Brothers Page,0.0101,0.62,231345,0.73,0.0000476,2,0.624,-7.625,1,0.209,96.01,0.523
Rebel.,After 10,0.000097,0.405,195213,0.918,0.000435,11,0.339,-4.031,1,0.0797,90.035,0.408
Piano Man,Billy Joel,0.62,0.336,338733,0.366,0,0,0.344,-13.484,1,0.0292,178.122,0.48
Still Loving You,Scorpions,0.169,0.268,388613,0.588,0.00204,8,0.156,-4.134,0,0.0311,103.773,0.0772
Always Somewhere,Scorpions,0.0804,0.496,297520,0.502,0.00159,0,0.152,-7.336,1,0.0295,113.348,0.197
When The Smoke Is Going Down,Scorpions,0.0197,0.451,231987,0.598,0.00253,2,0.101,-5.612,0,0.0247,98.709,0.268
Holiday,Scorpions,0.349,0.429,391360,0.43,0.0129,2,0.241,-8.658,0,0.031,118.039,0.29
Send Me An Angel,Scorpions,0.448,0.231,273200,0.43,0.00141,1,0.229,-11.601,1,0.0301,104.668,0.155
Follow Your Heart,Scorpions,0.0431,0.353,245627,0.656,0.000161,7,0.139,-5.712,0,0.0319,153.747,0.195
Rock You Like A Hurricane,Scorpions,0.00461,0.466,253667,0.86,0.0000426,4,0.254,-3.226,0,0.0551,125.632,0.668
No One Like You,Scorpions,0.0213,0.451,238867,0.816,0.00000405,9,0.12,-2.859,0,0.042,118.517,0.756
You & I - Live,Scorpions,0.416,0.591,319347,0.745,0.00352,8,0.873,-7.045,0,0.0424,125.859,0.393
Believe In Love,Scorpions,0.0667,0.477,323613,0.763,0.0789,3,0.157,-4.443,1,0.0336,132.504,0.341
We'll Burn The Sky,Scorpions,0.0414,0.278,391053,0.759,0.000596,9,0.164,-5.573,0,0.0781,140.358,0.219
Humanity,Scorpions,0.0119,0.45,326640,0.71,0.000204,11,0.0822,-3.632,0,0.0373,86.844,0.36
Big City Nights,Scorpions,0.0002,0.383,298720,0.969,0.497,8,0.519,-3.163,0,0.0937,140.544,0.335
The Zoo,Scorpions,0.064,0.445,330467,0.862,0.475,9,0.354,-4.165,1,0.129,104.208,0.212
Coast To Coast,Scorpions,0.000104,0.393,283107,0.665,0.816,0,0.0502,-4.781,1,0.0396,112.962,0.353
Top Of The Bill - Live,Scorpions,0.00445,0.365,407333,0.895,0.675,3,0.913,-6.118,0,0.129,142.665,0.232
Walking On The Edge,Scorpions,0.0824,0.457,309360,0.861,0.000555,0,0.3,-4.916,1,0.0612,87.971,0.231
In Trance - Studio Edit,Scorpions,0.026,0.588,230013,0.698,0,10,0.343,-5.92,1,0.0353,136.312,0.223
The Future Never Dies,Scorpions,0.0921,0.345,243800,0.617,0,3,0.126,-3.988,0,0.0332,137.3,0.118
Every Minute Every Day,Scorpions,0.00298,0.488,263320,0.911,0.000114,11,0.0756,-3.608,1,0.0424,93.888,0.502
Alien Nation,Scorpions,0.000079,0.458,344040,0.957,0.879,8,0.363,-3.82,1,0.0569,97.919,0.325
Bad Boys Running Wild,Scorpions,0.0258,0.497,236520,0.947,0.0000132,7,0.332,-2.12,1,0.109,134.589,0.517
A Moment In A Million Years,Scorpions,0.702,0.357,222573,0.453,0.00000329,0,0.151,-6.584,1,0.0517,77.792,0.178
Your Light,Scorpions,0.0874,0.471,275080,0.709,0.0021,3,0.0782,-5.764,1,0.0469,113.874,0.642
Deep and Dark,Scorpions,0.000041,0.509,217347,0.907,0.0723,8,0.224,-5.023,1,0.055,125.053,0.274
Dynamite,Scorpions,0.000141,0.285,254627,0.934,0.00103,6,0.34,-3.461,0,0.0793,114.221,0.585
No Limit,Scorpions,0.000262,0.544,203347,0.953,0.823,8,0.231,-4.556,1,0.0531,140.088,0.387
In Search Of The Peace Of Mind,Scorpions,0.402,0.269,297120,0.488,0.483,4,0.449,-9.622,0,0.033,101.392,0.187
Baba O'Riley - Original Album Version,The Who,0.344,0.392,299750,0.691,0.379,5,0.282,-9.685,1,0.0349,117.504,0.143
Poison,Alice Cooper,0.0524,0.304,270787,0.91,0.0000361,2,0.111,-6.096,0,0.117,118.794,0.305
You Shook Me All Night Long,AC/DC,0.00224,0.529,210880,0.768,0.000685,7,0.297,-5.51,1,0.0566,127.316,0.769
Think I'm In Love,Eddie Money,0.0104,0.486,188533,0.83,0.000475,3,0.0635,-10.815,1,0.037,151.869,0.652
Gimme All Your Lovin',ZZ Top,0.00322,0.63,241080,0.788,0.0237,5,0.0883,-6.7,1,0.0298,120.059,0.63
White Wedding - Pt. 1,Billy Idol,0.0133,0.673,252200,0.814,0.00293,9,0.343,-5.411,1,0.0367,147.193,0.728
Can't You See,Black Stone Cherry,0.000469,0.398,211160,0.846,0.0000246,11,0.172,-4.217,1,0.0441,149.893,0.411
Sound of Madness,Shinedown,0.0000493,0.328,233987,0.939,0.0065,2,0.337,-1.654,0,0.0423,185.971,0.329
Sweet Child O' Mine,Guns N' Roses,0.0872,0.45,356000,0.904,0.108,6,0.102,-7.736,1,0.046,125.072,0.689
Zombie,Bad Wolves,0.00756,0.448,254805,0.826,0,2,0.117,-3.244,0,0.0319,77.093,0.19
Stranger In My House,Ronnie Milsap,0.00397,0.655,253360,0.63,0.000575,7,0.183,-8.601,1,0.0265,111.917,0.636
Caroline,Status Quo,0.00108,0.472,256960,0.641,0.0000485,5,0.215,-10.719,1,0.0282,76.978,0.877
Werewolves of London,Warren Zevon,0.0372,0.749,208173,0.614,0.00286,7,0.0603,-10.594,1,0.0264,103.868,0.878
Run,The Exits,0.00447,0.364,262190,0.953,0,1,0.281,-3.349,1,0.0941,188.182,0.551
It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,0.133,0.456,301227,0.863,0.0545,3,0.0553,-3.551,1,0.0894,135.966,0.532
Hallowed Be Thy Name - 1998 Remastered Version,Iron Maiden,0.00185,0.304,432800,0.909,0.122,9,0.362,-5.162,1,0.0362,103.99,0.348
Hot Blooded,Foreigner,0.229,0.705,268693,0.806,0,0,0.0676,-4.83,1,0.0814,117.945,0.763
Daddys Little Evil,Bubbatrees,0.0104,0.444,208257,0.859,0.000543,8,0.0864,-4.422,1,0.0299,72.491,0.626
Rebel Rebel - 2016 Remaster,David Bowie,0.209,0.635,274747,0.686,0.0176,9,0.282,-15.648,1,0.053,125.988,0.464
Firecracker,The Baskervilles,0.00239,0.485,200854,0.76,0.000012,6,0.12,-5.872,0,0.0383,150.002,0.317
I Ran (So Far Away),A Flock Of Seagulls,0.00299,0.507,308933,0.642,0.606,2,0.141,-12.923,1,0.0323,146.154,0.631
Blame,Late Night Legacy,0.000757,0.563,163781,0.862,0.00000211,6,0.352,-4.676,0,0.053,90.53,0.773
The Throne,Other Nature,0.00733,0.5,255313,0.444,0,0,0.0618,-5.88,1,0.0274,76.972,0.162
Rock the Casbah - Remastered,The Clash,0.287,0.796,222427,0.872,0,9,0.284,-6.722,0,0.0573,129.894,0.866
(Oh) Pretty Woman - 2015 Remaster,Van Halen,0.192,0.441,172671,0.97,0.00000168,1,0.312,-2.1,0,0.0708,128.289,0.5
Dream On,Daydream Nation,0.0000423,0.277,198800,0.883,0.0595,11,0.0845,-5.921,0,0.049,155.928,0.425
Walk Of Life,Dire Straits,0.405,0.461,249960,0.918,0.00033,4,0.126,-8.507,1,0.0959,172.435,0.802
Sweet Home Alabama,Lynyrd Skynyrd,0.147,0.577,284187,0.677,0.00184,7,0.305,-9.6,1,0.0253,97.91,0.927
We're An American Band - Remastered 2002,Grand Funk Railroad,0.119,0.637,207093,0.89,0.0000672,7,0.103,-4.872,1,0.0677,127.689,0.923
Takin' Care Of Business,Bachman-Turner Overdrive,0.0518,0.728,289893,0.708,0.00000234,10,0.147,-14.01,1,0.0532,129.988,0.964
Sex on Fire,Kings of Leon,0.00166,0.544,204587,0.903,0.00632,9,0.1,-5.651,1,0.0545,153.629,0.432
Mystify,INXS,0.00964,0.597,197587,0.823,0.000378,9,0.139,-6.138,0,0.0378,129.431,0.374
Bad Medicine,Bon Jovi,0.0235,0.529,316520,0.981,0,9,0.0794,-2.077,1,0.0365,118.69,0.827
Thunderstruck,AC/DC,0.000147,0.501,292880,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,0.257
Simply Irresistible,Robert Palmer,0.163,0.69,255093,0.841,0.00000278,9,0.0441,-13.357,1,0.0384,142.782,0.716
In a City,Modern Love Child,0.0719,0.493,218609,0.689,0,0,0.151,-4.681,1,0.0324,73.389,0.429
Fly Away,Lenny Kravitz,0.0214,0.597,221893,0.868,0,7,0.664,-5.096,1,0.0527,160.022,0.709
Are You Ready,AC/DC,0.0165,0.454,250333,0.821,0.00000355,7,0.13,-4.816,1,0.0324,108.533,0.414
Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,0.144,0.855,202733,0.691,0,2,0.36,-6.51,1,0.0514,121.472,0.647
I'd Love to Change the World - 2004 Remaster,Ten Years After,0.202,0.384,224133,0.516,0.18,9,0.114,-12.032,0,0.0345,118.129,0.371
Kiss from a Rose,Wake Me,0.0000941,0.523,295987,0.919,0,0,0.305,-3.5,1,0.0419,133.976,0.151
Lavender,Marillion,0.309,0.331,224160,0.55,0.1,9,0.0875,-6.112,1,0.0311,138.071,0.228
Over The Hills And Far Away,Gary Moore,0.000424,0.204,320933,0.844,0.165,2,0.123,-12.409,1,0.109,183.719,0.305
Use Somebody,Kings of Leon,0.00533,0.272,231800,0.735,0.000648,0,0.122,-5.416,1,0.0459,137.173,0.158
Crazy,Aerosmith,0.0746,0.358,316733,0.863,0,6,0.18,-4.088,0,0.0378,162.197,0.458
Rock the Night,Europe,0.0425,0.57,247307,0.931,0,4,0.375,-5.78,0,0.0503,105.37,0.401
Are You Gonna Go My Way,Lenny Kravitz,0.00165,0.619,211933,0.67,0.0109,11,0.331,-10.319,0,0.0353,129.267,0.777
Out In The Fields,Gary Moore,0.0275,0.439,257707,0.947,0.00579,2,0.394,-8.189,0,0.0627,179.997,0.359
Shakin',Eddie Money,0.0342,0.614,187800,0.789,0.00132,9,0.114,-10.241,1,0.0342,113.701,0.899
Knockin' On Heaven's Door,Guns N' Roses,0.0211,0.496,336000,0.739,0.00444,6,0.106,-7.193,1,0.0415,132.41,0.378
She Sells Sanctuary (2009 Re-master),The Cult,0.0000055,0.543,262493,0.834,0.889,7,0.0777,-6.812,1,0.029,139.625,0.37
Pride (In The Name Of Love),U2,0.00178,0.451,229040,0.918,0.00156,4,0.688,-3.414,1,0.0329,106.033,0.695
Can't You See,The Marshall Tucker Band,0.276,0.406,365093,0.713,0.00354,7,0.112,-5.49,1,0.0348,164.444,0.577
Sundown,Gordon Lightfoot,0.334,0.794,213400,0.427,0.0000104,11,0.0703,-15.492,1,0.029,105.732,0.751
For What It's Worth,Buffalo Springfield,0.406,0.653,153693,0.519,0.0209,2,0.101,-10.164,1,0.0497,98.883,0.822
Wish You Were Here - 2011 Remastered Version,Pink Floyd,0.735,0.481,334744,0.262,0.0114,7,0.832,-15.73,1,0.0414,122.883,0.375
It Don't Come Easy,Ringo Starr,0.0396,0.609,184333,0.624,0.000168,7,0.277,-11.717,1,0.0292,123.191,0.691
Memory of a Free Festival (Pt. 2) - 2015 Remaster,David Bowie,0.00173,0.229,214906,0.46,0.00000966,7,0.0469,-11.083,1,0.0349,123.261,0.384
I Don't Care Anymore - 2016 Remaster,Phil Collins,0.188,0.703,305707,0.422,0.00311,11,0.0851,-8.297,1,0.0378,140.494,0.442
Sunday Bloody Sunday,U2,0.411,0.543,279493,0.964,0.00205,6,0.047,-5.687,1,0.0515,100.456,0.777
My Generation - Shel Talmy Stereo Version,The Who,0.00875,0.444,201800,0.896,0.0000455,0,0.294,-5.704,0,0.0523,94.991,0.804
Gimme Shelter,The Rolling Stones,0.463,0.63,270773,0.616,0.0408,1,0.173,-8.128,0,0.0309,118.65,0.509
Summer Of '69,Bryan Adams,0.0148,0.505,215907,0.876,0,2,0.118,-4.867,1,0.0415,138.862,0.718
Dancing in the Dark,Bruce Springsteen,0.0575,0.529,239733,0.877,0.00000125,11,0.299,-11.027,1,0.0367,148.786,0.604
Livin' On A Prayer,Bon Jovi,0.0599,0.522,250627,0.882,0.00021,0,0.33,-3.216,1,0.0359,122.541,0.815
Stick Around,Julian Lennon,0.026,0.597,245560,0.579,0.0218,7,0.149,-10.724,1,0.0258,88.822,0.557
Come As You Are,Nirvana,0.0000836,0.5,219027,0.832,0.00655,4,0.0924,-6.281,0,0.0325,120.066,0.553
Alive,Pearl Jam,0.00541,0.298,341160,0.825,0.0000146,2,0.44,-8.053,1,0.0408,75.592,0.54
One Way Or Another,Blondie,0.00402,0.445,208360,0.872,0.00909,6,0.047,-6.294,0,0.0602,162.407,0.834
Just What I Needed,The Cars,0.0152,0.619,225627,0.579,0.000064,4,0.0858,-9.307,1,0.0473,127.224,0.69
Don't Bring Me Down,Electric Light Orchestra,0.17,0.64,243573,0.878,0.000232,2,0.0632,-6.481,1,0.0335,115.7,0.795
Glory Days,Bruce Springsteen,0.15,0.568,259267,0.885,0,9,0.0502,-10.485,1,0.0311,117.447,0.975
Rebel Yell,Billy Idol,0.00134,0.537,287053,0.794,0.000941,4,0.283,-7.943,0,0.0521,166.41,0.513
"You're Gonna Go Far, Kid",The Offspring,0.00535,0.549,178453,0.918,0,0,0.22,-3.112,1,0.0679,126.09,0.58
Lips Of An Angel,Hinder,0.0217,0.476,261853,0.736,0.00000108,2,0.203,-5.38,1,0.0343,129.084,0.251
Wicked game,HIM,0.00696,0.481,245867,0.831,0.0000286,4,0.106,-5.071,1,0.0627,119.851,0.497
Dancing With Myself,Generation X,0.0113,0.439,199907,0.822,0,4,0.133,-6.764,1,0.0695,176.711,0.884
No More Mr. Nice Guy - Remastered Version,Alice Cooper,0.184,0.533,186093,0.703,0,2,0.101,-6.364,1,0.0423,128.761,0.612
Sharp Dressed Man - 2003 Remaster,ZZ Top,0.000432,0.654,252760,0.791,0.00323,5,0.0928,-7.457,1,0.0261,125.11,0.371
Love Is A Long Road,Tom Petty,0.03,0.639,247600,0.621,0.0000759,4,0.0863,-10.851,1,0.0316,116.333,0.496
Cocaine,Eric Clapton,0.013,0.682,213320,0.546,0.00716,9,0.246,-11.551,1,0.0256,104.652,0.678
Everlong,Foo Fighters,0.0000596,0.412,250547,0.882,0.00031,11,0.0805,-5.54,0,0.0369,158.066,0.356
Basket Case,Green Day,0.00293,0.442,181533,0.943,0.00000871,3,0.091,-3.205,1,0.0602,85.064,0.781
The Kids Aren't Alright,The Offspring,0.00599,0.52,179600,0.945,0.0000497,1,0.0495,-4.197,1,0.0335,99.603,0.807
Burn It to the Ground,Nickelback,0.000247,0.617,212347,0.922,0.388,11,0.363,-3.474,1,0.0744,132.059,0.6
My Way,Limp Bizkit,0.02,0.576,272973,0.864,0.00000168,6,0.683,-3.981,1,0.0462,97.225,0.609
I Love Rock N' Roll,Jane Ashton,0.081,0.838,179722,0.303,0,4,0.0392,-12.355,1,0.0368,95.024,0.656
Paradise City,Guns N' Roses,0.0183,0.277,406200,0.979,0.0138,11,0.117,-5.578,1,0.0979,100.339,0.451
I Won't Back Down,Tom Petty,0.0258,0.765,175600,0.726,0.0000168,7,0.213,-5.943,1,0.0308,113.982,0.963
Purple Haze,Jimi Hendrix,0.00331,0.48,165893,0.554,0.697,2,0.373,-17.766,1,0.0598,108.612,0.6
The Boys Are Back In Town,Thin Lizzy,0.216,0.442,264613,0.851,0.00000153,8,0.11,-5.038,1,0.0707,81.427,0.672
The Passenger,Iggy Pop,0.0797,0.5,284067,0.846,0,0,0.241,-8.098,1,0.0457,134.937,0.738
Who Are You,The Who,0.265,0.651,378707,0.661,0.00313,9,0.106,-11.405,1,0.0511,156.371,0.489
Feel Like Makin' Love (Remastered Album Version),Bad Company,0.233,0.56,314093,0.543,0.000179,7,0.335,-8.433,1,0.0288,85.119,0.661
All Right Now - Remix '91,Free,0.144,0.71,254467,0.624,0.00000247,2,0.0453,-11.713,1,0.0402,120.44,0.797
You Ain't Seen Nothing Yet - Single Version,Bachman-Turner Overdrive,0.0000464,0.468,208760,0.557,0.00276,11,0.196,-10.684,0,0.0409,118.672,0.666
Walk This Way,Aerosmith,0.0114,0.653,220400,0.73,0.0000103,5,0.0754,-10.613,1,0.043,108.705,0.894
Mississippi Queen,Mountain,0.0975,0.58,151293,0.624,0,9,0.0411,-8.346,1,0.0784,139.72,0.639
Whole Lotta Love - 1990 Remaster,Led Zeppelin,0.0484,0.412,333893,0.902,0.131,9,0.405,-11.6,1,0.405,89.74,0.422
Stranglehold,Ted Nugent,0.0146,0.491,502600,0.738,0.16,2,0.2,-7.04,1,0.0332,148.002,0.506
Smoke On The Water - Remastered 2012,Deep Purple,0.13,0.598,340742,0.676,0.225,0,0.112,-9.211,1,0.0279,114.169,0.805
Break on Through (To the Other Side),The Doors,0.2,0.421,145867,0.751,0,9,0.17,-9.584,1,0.0472,89.839,0.789
Born To Be Wild,Steppenwolf,0.262,0.438,210373,0.71,0.537,2,0.221,-12.412,1,0.0919,145.928,0.53
Slow Ride - 45 Version,Foghat,0.0202,0.493,232533,0.586,0.00106,2,0.102,-13.916,1,0.046,113.618,0.656
Heaven's On Fire,KISS,0.00376,0.679,201400,0.866,0.000031,0,0.312,-6.053,1,0.0634,124.325,0.785
My Sharona,The Knack,0.0589,0.586,295400,0.7,0.00125,0,0.0318,-9.558,1,0.0363,147.245,0.897
Bad Moon Rising,Creedence Clearwater Revival,0.0599,0.647,141600,0.762,0.00000335,2,0.0705,-5.856,1,0.0287,89.837,0.93
Long Train Runnin',The Doobie Brothers,0.0916,0.575,207267,0.912,0.00211,7,0.0562,-7.275,0,0.0393,117.399,0.843
Life in the Fast Lane - 2013 Remaster,Eagles,0.0966,0.667,286220,0.755,0.0000694,9,0.0523,-7.246,1,0.069,109.535,0.883
Rock You Like a Hurricane,Scorpions,0.000261,0.587,255573,0.891,0.00454,11,0.314,-3.381,1,0.0361,124.005,0.705
I Wanna Rock,Twisted Sister,0.00512,0.504,179760,0.911,0.0123,2,0.355,-2.97,1,0.0738,106.244,0.671
Cum on Feel the Noize,Quiet Riot,0.00719,0.409,290960,0.92,0.00105,11,0.0823,-5.439,0,0.12,145.085,0.37
Breaking the Law,Judas Priest,0.024,0.362,153840,0.961,0.00000935,2,0.159,-5.664,1,0.0857,164.019,0.491
Rock Bottom - 2007 Remastered Version,UFO,0.0000348,0.256,389333,0.863,0.00405,5,0.364,-6.582,1,0.106,158.947,0.521
Gypsy Road,Cinderella,0.00922,0.531,235733,0.883,0.000549,9,0.336,-9.065,1,0.0357,132.46,0.567
Owner Of A Lonely Heart,Yes,0.252,0.733,266267,0.553,0.00257,7,0.147,-13.924,1,0.0382,124.993,0.934
Livin' On A Prayer,Bon Jovi,0.0591,0.559,250307,0.687,0.0000359,0,0.0896,-10.912,1,0.0311,122.666,0.854
Poison,Alice Cooper,0.0327,0.28,270080,0.908,0.00000885,2,0.18,-5.509,0,0.109,118.698,0.26
More Than a Feeling,Boston,0.000894,0.377,285133,0.682,0.00217,7,0.0504,-8.039,1,0.0299,108.736,0.288
Baba O'Riley,The Who,0.313,0.489,300400,0.724,0.185,5,0.287,-8.367,1,0.0352,117.292,0.15
New Sensation,INXS,0.00712,0.682,220160,0.954,0.0000404,9,0.052,-4.951,1,0.0625,115.473,0.928
High Voltage,AC/DC,0.0282,0.561,254200,0.784,0.451,9,0.0544,-4.985,1,0.0629,137.153,0.546
Sympathy For The Devil,The Rolling Stones,0.578,0.7,377573,0.675,0,9,0.0397,-10.956,1,0.241,115.925,0.608
Rock'n Me,Steve Miller Band,0.297,0.695,187067,0.582,0,4,0.123,-11.35,1,0.0651,122.433,0.892
Radar Love,Golden Earring,0.00878,0.504,386707,0.719,0.00149,1,0.075,-9.155,0,0.0431,102.144,0.177
La Grange - 1999 Remaster,ZZ Top,0.00494,0.552,232533,0.651,0.0349,4,0.132,-10.624,0,0.229,161.548,0.533
Green-Eyed Lady,Sugarloaf,0.178,0.564,219760,0.523,0.0303,7,0.0624,-12.908,1,0.122,149.304,0.89
Jailbreak,Thin Lizzy,0.515,0.618,240133,0.824,0.0000592,3,0.0547,-6.973,1,0.129,144.957,0.608
Black Magic Woman - Single Version,Santana,0.676,0.489,196467,0.349,0.0789,2,0.0866,-14.295,0,0.0323,124.348,0.622
Statesboro Blues,The Allman Brothers Band,0.137,0.467,284480,0.669,0.00933,2,0.835,-9.399,1,0.0559,126.917,0.673
Strange Brew,Cream,0.556,0.62,166600,0.398,0.00000691,2,0.273,-15.676,1,0.0303,106.265,0.677
Venus,Shocking Blue,0.462,0.691,187533,0.762,0.0286,11,0.0804,-6.47,0,0.0367,128.111,0.957
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,0.0781,0.694,238747,0.394,0.000677,0,0.247,-15.881,1,0.0428,104.126,0.719
Smells Like Teen Spirit,Nirvana,0.0000255,0.502,301920,0.912,0.000173,1,0.106,-4.556,1,0.0564,116.761,0.72
Song 2 - 2012 Remaster,Blur,0.00178,0.674,121160,0.789,0.0071,8,0.0754,-6.903,1,0.0676,129.804,0.918
Radio Nowhere,Bruce Springsteen,0.0106,0.398,199067,0.96,0,9,0.382,-3.782,1,0.0526,140.202,0.634
Knockin' On Heaven's Door,Guns N' Roses,0.0203,0.486,336000,0.747,0.00607,6,0.0992,-7.248,1,0.0407,132.29,0.368
The House of the Rising Sun,The Animals,0.000334,0.316,269907,0.484,0.00445,9,0.0912,-9.11,0,0.0308,117.363,0.299
Hotel California - 2013 Remaster,Eagles,0.00574,0.579,391376,0.508,0.000494,2,0.0575,-9.484,1,0.027,147.125,0.609
Riders on the Storm - New Stereo Mix,The Doors,0.507,0.547,427280,0.543,0.136,11,0.241,-16.041,0,0.0342,104.828,0.595
China Grove,The Doobie Brothers,0.319,0.623,195307,0.91,0.000448,9,0.081,-8.448,1,0.0384,145.624,0.745
Fly Away,Lenny Kravitz,0.018,0.586,221333,0.872,0,7,0.622,-5.066,1,0.0483,159.925,0.729
Round and Round,Ratt,0.0135,0.616,266627,0.965,0.000174,11,0.119,-4.464,1,0.0613,126.535,0.405
Eye of the Tiger,Survivor,0.216,0.815,243773,0.438,0.000466,0,0.0787,-14.522,0,0.0346,108.965,0.552
Comfortably Numb - 2011 Remastered Version,Pink Floyd,0.15,0.472,382297,0.366,0.308,11,0.0837,-12.595,0,0.0286,127.167,0.171
Listen to the Music,The Doobie Brothers,0.221,0.645,227267,0.598,0.00000353,1,0.0721,-13.18,0,0.0335,105.929,0.913
Cold as Ice,Foreigner,0.0987,0.516,200573,0.486,0.00000148,3,0.143,-11.81,0,0.0272,132.542,0.471
Feel Like Makin' Love - 2015 Remaster,Bad Company,0.326,0.543,313840,0.529,0.00269,7,0.709,-9.717,1,0.0301,85.126,0.746
Show Me The Way,Peter Frampton,0.434,0.7,243267,0.726,0.0000011,2,0.0963,-7.717,1,0.0329,130.109,0.641
Rain Fall Down,The Rolling Stones,0.00175,0.654,293800,0.854,0.00639,9,0.163,-5.873,0,0.0563,98.013,0.531
White Wedding - Part 1 - 2001- Remaster,Billy Idol,0.00363,0.634,250760,0.804,0.00499,9,0.347,-6.74,1,0.0329,147.335,0.719
"One Bourbon, One Scotch, One Beer",George Thorogood & The Destroyers,0.154,0.56,506720,0.648,0.00263,4,0.0919,-14.522,1,0.174,136.462,0.766
18 and Life,Skid Row,0.0023,0.466,229960,0.648,0.0000149,1,0.112,-11.101,0,0.028,90.435,0.305
Wait For The Blackout,White Lion,0.00131,0.2,295427,0.791,0,2,0.155,-7.593,1,0.0621,150.136,0.233
Pretty Fly (For A White Guy),The Offspring,0.101,0.722,188667,0.895,0.00000127,11,0.0695,-3.684,0,0.118,143.383,0.963
Give It Away,Red Hot Chili Peppers,0.00244,0.666,282907,0.936,0.086,7,0.153,-9.919,1,0.0476,91.577,0.776
Hungry Like the Wolf - 2009 Remaster,Duran Duran,0.0433,0.691,220627,0.812,0.00000116,0,0.299,-7.772,1,0.0558,127.568,0.685
